"","pl_names","pl_effects","pl_pval","sample","support_indices","support_category"
"POOLED_gossip3Xslope2XSMS2ORgossip3Xslope3XSMS2ORgossip3Xslope2XSMS3ORgossip3Xslope3XSMS3100","(Trusted Info Hubs, Slopes (All), SMS (All))",-0.252444771724155,0.745731681503672,100,"1 16 49 64",1
"POOLED_Xslope3XSMS2ORXslope3XSMS3101","(No Seeds, High Slopes, SMS (All))",3.48567024050887,0.123000020896676,101,"1 16 49 64",1
"POOLED_trusted0Xslope3XSMS2ORtrusted0Xslope3XSMS3101","(Trusted Seeds, High Slope, SMS (All))",3.92960011084324,0.0093276997191101,101,"1 16 49 64",1
"POOLED_gossip2Xslope2XSMS2ORgossip2Xslope3XSMS2ORgossip2Xslope2XSMS3ORgossip2Xslope3XSMS3101","(Info Hubs, Slopes (All), SMS (All))",3.20491139461645,0.00068655458966156,101,"1 16 49 64",1
"POOLED_gossip3Xslope2XSMS2ORgossip3Xslope3XSMS2ORgossip3Xslope2XSMS3ORgossip3Xslope3XSMS3101","(Trusted Info Hubs, Slopes (All), SMS (All))",-0.59976151736629,0.525325731370672,101,"1 16 49 64",1
"POOLED_Xslope3XSMS2ORXslope3XSMS3102","(No Seeds, High Slopes, SMS (All))",2.7847188185608,0.240297821579642,102,"1 16 49 64",1
"POOLED_trusted0Xslope3XSMS2ORtrusted0Xslope3XSMS3102","(Trusted Seeds, High Slope, SMS (All))",3.94414765382017,0.00739102987590496,102,"1 16 49 64",1
"POOLED_gossip2Xslope2XSMS2ORgossip2Xslope3XSMS2ORgossip2Xslope2XSMS3ORgossip2Xslope3XSMS3102","(Info Hubs, Slopes (All), SMS (All))",4.54295597690874,3.70263408357462e-05,102,"1 16 49 64",1
"POOLED_gossip3Xslope2XSMS2ORgossip3Xslope3XSMS2ORgossip3Xslope2XSMS3ORgossip3Xslope3XSMS3102","(Trusted Info Hubs, Slopes (All), SMS (All))",-0.523313494471325,0.480284635361837,102,"1 16 49 64",1
"POOLED_Xslope3XSMS2ORXslope3XSMS3103","(No Seeds, High Slopes, SMS (All))",2.09011662048844,0.249753361172795,103,"1 16 49 64",1
"POOLED_trusted0Xslope3XSMS2ORtrusted0Xslope3XSMS3103","(Trusted Seeds, High Slope, SMS (All))",3.57106751518214,0.00857570425016622,103,"1 16 49 64",1
"POOLED_gossip2Xslope2XSMS2ORgossip2Xslope3XSMS2ORgossip2Xslope2XSMS3ORgossip2Xslope3XSMS3103","(Info Hubs, Slopes (All), SMS (All))",4.58294953610696,0.00277181176448609,103,"1 16 49 64",1
"POOLED_gossip3Xslope2XSMS2ORgossip3Xslope3XSMS2ORgossip3Xslope2XSMS3ORgossip3Xslope3XSMS3103","(Trusted Info Hubs, Slopes (All), SMS (All))",-0.717290125638463,0.264456880487851,103,"1 16 49 64",1
"POOLED_Xslope3XSMS2ORXslope3XSMS3104","(No Seeds, High Slopes, SMS (All))",2.62959206028151,0.145787480705889,104,"1 16 49 64",1
"POOLED_trusted0Xslope3XSMS2ORtrusted0Xslope3XSMS3104","(Trusted Seeds, High Slope, SMS (All))",2.07859786580584,0.0523724578317442,104,"1 16 49 64",1
"POOLED_gossip2Xslope2XSMS2ORgossip2Xslope3XSMS2ORgossip2Xslope2XSMS3ORgossip2Xslope3XSMS3104","(Info Hubs, Slopes (All), SMS (All))",2.83787046491585,0.00927878713534284,104,"1 16 49 64",1
"POOLED_gossip3Xslope2XSMS2ORgossip3Xslope3XSMS2ORgossip3Xslope2XSMS3ORgossip3Xslope3XSMS3104","(Trusted Info Hubs, Slopes (All), SMS (All))",-0.143959364734439,0.874678155976058,104,"1 16 49 64",1
"POOLED_Xslope3XSMS2ORXslope3XSMS3105","(No Seeds, High Slopes, SMS (All))",1.60651626351883,0.228383066684385,105,"1 16 49 64",1
"POOLED_trusted0Xslope3XSMS2ORtrusted0Xslope3XSMS3105","(Trusted Seeds, High Slope, SMS (All))",3.84558081610453,0.00587187077953355,105,"1 16 49 64",1
"POOLED_gossip2Xslope2XSMS2ORgossip2Xslope3XSMS2ORgossip2Xslope2XSMS3ORgossip2Xslope3XSMS3105","(Info Hubs, Slopes (All), SMS (All))",4.20679605454074,0.0015082628194674,105,"1 16 49 64",1
"POOLED_gossip3Xslope2XSMS2ORgossip3Xslope3XSMS2ORgossip3Xslope2XSMS3ORgossip3Xslope3XSMS3105","(Trusted Info Hubs, Slopes (All), SMS (All))",-0.0298872912612115,0.97223875995052,105,"1 16 49 64",1
"POOLED_Xslope3XSMS2ORXslope3XSMS3106","(No Seeds, High Slopes, SMS (All))",3.98435247621529,0.0645938994285222,106,"1 16 49 64",1
"POOLED_trusted0Xslope3XSMS2ORtrusted0Xslope3XSMS3106","(Trusted Seeds, High Slope, SMS (All))",3.57560061336203,0.0574134045457472,106,"1 16 49 64",1
"POOLED_gossip2Xslope2XSMS2ORgossip2Xslope3XSMS2ORgossip2Xslope2XSMS3ORgossip2Xslope3XSMS3106","(Info Hubs, Slopes (All), SMS (All))",4.44650369318434,0.00196119359234234,106,"1 16 49 64",1
"POOLED_gossip3Xslope2XSMS2ORgossip3Xslope3XSMS2ORgossip3Xslope2XSMS3ORgossip3Xslope3XSMS3106","(Trusted Info Hubs, Slopes (All), SMS (All))",-0.443854680734167,0.599039812389879,106,"1 16 49 64",1
"POOLED_Xslope3XSMS2ORXslope3XSMS3107","(No Seeds, High Slopes, SMS (All))",2.28811208746518,0.187174843095921,107,"1 16 49 64",1
"POOLED_trusted0Xslope3XSMS2ORtrusted0Xslope3XSMS3107","(Trusted Seeds, High Slope, SMS (All))",3.45364918224533,0.018567727454162,107,"1 16 49 64",1
"POOLED_gossip2Xslope2XSMS2ORgossip2Xslope3XSMS2ORgossip2Xslope2XSMS3ORgossip2Xslope3XSMS3107","(Info Hubs, Slopes (All), SMS (All))",3.99512915967938,0.000386822658335172,107,"1 16 49 64",1
"POOLED_gossip3Xslope2XSMS2ORgossip3Xslope3XSMS2ORgossip3Xslope2XSMS3ORgossip3Xslope3XSMS3107","(Trusted Info Hubs, Slopes (All), SMS (All))",-0.612791066365503,0.454462288461464,107,"1 16 49 64",1
"POOLED_Xslope3XSMS2ORXslope3XSMS3108","(No Seeds, High Slopes, SMS (All))",1.98003233526366,0.17749964103461,108,"1 16 49 64",1
"POOLED_trusted0Xslope3XSMS2ORtrusted0Xslope3XSMS3108","(Trusted Seeds, High Slope, SMS (All))",3.58862867671727,0.00687787974842783,108,"1 16 49 64",1
"POOLED_gossip2Xslope2XSMS2ORgossip2Xslope3XSMS2ORgossip2Xslope2XSMS3ORgossip2Xslope3XSMS3108","(Info Hubs, Slopes (All), SMS (All))",4.20204077570328,0.00202759335427515,108,"1 16 49 64",1
"POOLED_gossip3Xslope2XSMS2ORgossip3Xslope3XSMS2ORgossip3Xslope2XSMS3ORgossip3Xslope3XSMS3108","(Trusted Info Hubs, Slopes (All), SMS (All))",-0.44998929289121,0.553880279870473,108,"1 16 49 64",1
"POOLED_Xslope3XSMS2ORXslope3XSMS3109","(No Seeds, High Slopes, SMS (All))",2.32214784617292,0.193807216956868,109,"1 16 49 64",1
"POOLED_trusted0Xslope3XSMS2ORtrusted0Xslope3XSMS3109","(Trusted Seeds, High Slope, SMS (All))",2.92372855766999,0.0276097069328109,109,"1 16 49 64",1
"POOLED_gossip2Xslope2XSMS2ORgossip2Xslope3XSMS2ORgossip2Xslope2XSMS3ORgossip2Xslope3XSMS3109","(Info Hubs, Slopes (All), SMS (All))",4.061476035677,0.015109758125367,109,"1 16 49 64",1
"POOLED_gossip3Xslope2XSMS2ORgossip3Xslope3XSMS2ORgossip3Xslope2XSMS3ORgossip3Xslope3XSMS3109","(Trusted Info Hubs, Slopes (All), SMS (All))",-0.159135336558243,0.848547025349631,109,"1 16 49 64",1
"POOLED_Xslope3XSMS2ORXslope3XSMS3110","(No Seeds, High Slopes, SMS (All))",2.53051705041965,0.137322625796359,110,"1 16 49 64",1
"POOLED_trusted0Xslope3XSMS2ORtrusted0Xslope3XSMS3110","(Trusted Seeds, High Slope, SMS (All))",3.23740698577854,0.057120606289746,110,"1 16 49 64",1
"POOLED_gossip2Xslope2XSMS2ORgossip2Xslope3XSMS2ORgossip2Xslope2XSMS3ORgossip2Xslope3XSMS3110","(Info Hubs, Slopes (All), SMS (All))",3.11921893787468,0.0327735860822788,110,"1 16 49 64",1
"POOLED_gossip3Xslope2XSMS2ORgossip3Xslope3XSMS2ORgossip3Xslope2XSMS3ORgossip3Xslope3XSMS3110","(Trusted Info Hubs, Slopes (All), SMS (All))",-0.494520475416662,0.50670674531174,110,"1 16 49 64",1
"POOLED_Xslope3XSMS2ORXslope3XSMS3111","(No Seeds, High Slopes, SMS (All))",2.42414349462067,0.109734062745652,111,"1 16 49 64",1
"POOLED_trusted0Xslope3XSMS2ORtrusted0Xslope3XSMS3111","(Trusted Seeds, High Slope, SMS (All))",3.74484561576386,0.00491231523908923,111,"1 16 49 64",1
"POOLED_gossip2Xslope2XSMS2ORgossip2Xslope3XSMS2ORgossip2Xslope2XSMS3ORgossip2Xslope3XSMS3111","(Info Hubs, Slopes (All), SMS (All))",5.06416895816159,8.4645683244402e-05,111,"1 16 49 64",1
"POOLED_gossip3Xslope2XSMS2ORgossip3Xslope3XSMS2ORgossip3Xslope2XSMS3ORgossip3Xslope3XSMS3111","(Trusted Info Hubs, Slopes (All), SMS (All))",-0.534578601779549,0.589984887538268,111,"1 16 49 64",1
"POOLED_Xslope3XSMS2ORXslope3XSMS3112","(No Seeds, High Slopes, SMS (All))",2.01036883307702,0.215853714445711,112,"1 16 49 64",1
"POOLED_trusted0Xslope3XSMS2ORtrusted0Xslope3XSMS3112","(Trusted Seeds, High Slope, SMS (All))",3.19885516244705,0.018068024775481,112,"1 16 49 64",1
"POOLED_gossip2Xslope2XSMS2ORgossip2Xslope3XSMS2ORgossip2Xslope2XSMS3ORgossip2Xslope3XSMS3112","(Info Hubs, Slopes (All), SMS (All))",4.10218326976014,0.00906507541586577,112,"1 16 49 64",1
"POOLED_gossip3Xslope2XSMS2ORgossip3Xslope3XSMS2ORgossip3Xslope2XSMS3ORgossip3Xslope3XSMS3112","(Trusted Info Hubs, Slopes (All), SMS (All))",-0.663998629020229,0.437455909620945,112,"1 16 49 64",1
"POOLED_Xslope3XSMS2ORXslope3XSMS3113","(No Seeds, High Slopes, SMS (All))",1.78091893233435,0.223838322977729,113,"1 16 49 64",1
"POOLED_trusted0Xslope3XSMS2ORtrusted0Xslope3XSMS3113","(Trusted Seeds, High Slope, SMS (All))",3.30840388912902,0.00612393439525483,113,"1 16 49 64",1
"POOLED_gossip2Xslope2XSMS2ORgossip2Xslope3XSMS2ORgossip2Xslope2XSMS3ORgossip2Xslope3XSMS3113","(Info Hubs, Slopes (All), SMS (All))",3.26635452740647,0.000355440160419759,113,"1 16 49 64",1
"POOLED_gossip3Xslope2XSMS2ORgossip3Xslope3XSMS2ORgossip3Xslope2XSMS3ORgossip3Xslope3XSMS3113","(Trusted Info Hubs, Slopes (All), SMS (All))",-0.765354371350621,0.221938758066533,113,"1 16 49 64",1
"POOLED_Xslope3XSMS2ORXslope3XSMS3114","(No Seeds, High Slopes, SMS (All))",2.53153193459817,0.183438380663256,114,"1 16 49 64",1
"POOLED_trusted0Xslope3XSMS2ORtrusted0Xslope3XSMS3114","(Trusted Seeds, High Slope, SMS (All))",3.49681462480706,0.0348903820182012,114,"1 16 49 64",1
"POOLED_gossip2Xslope2XSMS2ORgossip2Xslope3XSMS2ORgossip2Xslope2XSMS3ORgossip2Xslope3XSMS3114","(Info Hubs, Slopes (All), SMS (All))",3.53578734321466,0.00363240859983694,114,"1 16 49 64",1
"POOLED_gossip3Xslope2XSMS2ORgossip3Xslope3XSMS2ORgossip3Xslope2XSMS3ORgossip3Xslope3XSMS3114","(Trusted Info Hubs, Slopes (All), SMS (All))",-0.481259361952648,0.571926092205165,114,"1 16 49 64",1
"POOLED_Xslope3XSMS2ORXslope3XSMS3115","(No Seeds, High Slopes, SMS (All))",2.88803910843134,0.0763785865131809,115,"1 16 49 64",1
"POOLED_trusted0Xslope3XSMS2ORtrusted0Xslope3XSMS3115","(Trusted Seeds, High Slope, SMS (All))",2.875368285954,0.0357419429711502,115,"1 16 49 64",1
"POOLED_gossip2Xslope2XSMS2ORgossip2Xslope3XSMS2ORgossip2Xslope2XSMS3ORgossip2Xslope3XSMS3115","(Info Hubs, Slopes (All), SMS (All))",4.37543485211269,0.000171339291841795,115,"1 16 49 64",1
"POOLED_gossip3Xslope2XSMS2ORgossip3Xslope3XSMS2ORgossip3Xslope2XSMS3ORgossip3Xslope3XSMS3115","(Trusted Info Hubs, Slopes (All), SMS (All))",0.117495914127194,0.891270708885358,115,"1 16 49 64",1
"POOLED_Xslope3XSMS2ORXslope3XSMS3116","(No Seeds, High Slopes, SMS (All))",2.11750357720234,0.210133984221553,116,"1 16 49 64",1
"POOLED_trusted0Xslope3XSMS2ORtrusted0Xslope3XSMS3116","(Trusted Seeds, High Slope, SMS (All))",4.01635722944906,0.00974288316386547,116,"1 16 49 64",1
"POOLED_gossip2Xslope2XSMS2ORgossip2Xslope3XSMS2ORgossip2Xslope2XSMS3ORgossip2Xslope3XSMS3116","(Info Hubs, Slopes (All), SMS (All))",4.88785904799675,0.000290232803467499,116,"1 16 49 64",1
"POOLED_gossip3Xslope2XSMS2ORgossip3Xslope3XSMS2ORgossip3Xslope2XSMS3ORgossip3Xslope3XSMS3116","(Trusted Info Hubs, Slopes (All), SMS (All))",-0.0559936631048266,0.939011831168997,116,"1 16 49 64",1
"POOLED_Xslope3XSMS2ORXslope3XSMS3117","(No Seeds, High Slopes, SMS (All))",2.17776947649156,0.101393255065222,117,"1 16 49 64",1
"POOLED_trusted0Xslope3XSMS2ORtrusted0Xslope3XSMS3117","(Trusted Seeds, High Slope, SMS (All))",2.90274428665139,0.0192987528536683,117,"1 16 49 64",1
"POOLED_gossip2Xslope2XSMS2ORgossip2Xslope3XSMS2ORgossip2Xslope2XSMS3ORgossip2Xslope3XSMS3117","(Info Hubs, Slopes (All), SMS (All))",4.09104062290792,0.00184158782226353,117,"1 16 49 64",1
"POOLED_gossip3Xslope2XSMS2ORgossip3Xslope3XSMS2ORgossip3Xslope2XSMS3ORgossip3Xslope3XSMS3117","(Trusted Info Hubs, Slopes (All), SMS (All))",-0.315930310579687,0.678925129361084,117,"1 16 49 64",1
"POOLED_Xslope3XSMS2ORXslope3XSMS3118","(No Seeds, High Slopes, SMS (All))",2.80471319250202,0.224964075195606,118,"1 16 49 64",1
"POOLED_trusted0Xslope3XSMS2ORtrusted0Xslope3XSMS3118","(Trusted Seeds, High Slope, SMS (All))",3.48137666102178,0.00706481492519001,118,"1 16 49 64",1
"POOLED_gossip2Xslope2XSMS2ORgossip2Xslope3XSMS2ORgossip2Xslope2XSMS3ORgossip2Xslope3XSMS3118","(Info Hubs, Slopes (All), SMS (All))",4.1337955029208,0.0135454323304049,118,"1 16 49 64",1
"POOLED_gossip3Xslope2XSMS2ORgossip3Xslope3XSMS2ORgossip3Xslope2XSMS3ORgossip3Xslope3XSMS3118","(Trusted Info Hubs, Slopes (All), SMS (All))",-0.713314629099333,0.333806413949583,118,"1 16 49 64",1
"POOLED_Xslope3XSMS2ORXslope3XSMS3119","(No Seeds, High Slopes, SMS (All))",2.79993084375522,0.148259173386837,119,"1 16 49 64",1
"POOLED_trusted0Xslope3XSMS2ORtrusted0Xslope3XSMS3119","(Trusted Seeds, High Slope, SMS (All))",2.965556120874,0.0321187065452097,119,"1 16 49 64",1
"POOLED_gossip2Xslope2XSMS2ORgossip2Xslope3XSMS2ORgossip2Xslope2XSMS3ORgossip2Xslope3XSMS3119","(Info Hubs, Slopes (All), SMS (All))",3.52061149664032,0.00107932378336514,119,"1 16 49 64",1
"POOLED_gossip3Xslope2XSMS2ORgossip3Xslope3XSMS2ORgossip3Xslope2XSMS3ORgossip3Xslope3XSMS3119","(Trusted Info Hubs, Slopes (All), SMS (All))",-0.50515679439577,0.553420112957888,119,"1 16 49 64",1
"POOLED_Xslope3XSMS2ORXslope3XSMS3120","(No Seeds, High Slopes, SMS (All))",2.36184993815727,0.204141900881163,120,"1 16 49 64",1
"POOLED_trusted0Xslope3XSMS2ORtrusted0Xslope3XSMS3120","(Trusted Seeds, High Slope, SMS (All))",3.61705633795344,0.0287180636986991,120,"1 16 49 64",1
"POOLED_gossip2Xslope2XSMS2ORgossip2Xslope3XSMS2ORgossip2Xslope2XSMS3ORgossip2Xslope3XSMS3120","(Info Hubs, Slopes (All), SMS (All))",3.97225791473767,0.00102864385392801,120,"1 16 49 64",1
"POOLED_gossip3Xslope2XSMS2ORgossip3Xslope3XSMS2ORgossip3Xslope2XSMS3ORgossip3Xslope3XSMS3120","(Trusted Info Hubs, Slopes (All), SMS (All))",-0.358994559986069,0.661409839165448,120,"1 16 49 64",1
"POOLED_Xslope3XSMS2ORXslope3XSMS3121","(No Seeds, High Slopes, SMS (All))",1.57391833460441,0.30300164012918,121,"1 16 49 64",1
"POOLED_trusted0Xslope3XSMS2ORtrusted0Xslope3XSMS3121","(Trusted Seeds, High Slope, SMS (All))",1.56487439577679,0.241545499811428,121,"1 16 49 64",1
"POOLED_gossip2Xslope2XSMS2ORgossip2Xslope3XSMS2ORgossip2Xslope2XSMS3ORgossip2Xslope3XSMS3121","(Info Hubs, Slopes (All), SMS (All))",3.81042843909224,0.0119724054566508,121,"1 16 49 64",1
"POOLED_gossip3Xslope2XSMS2ORgossip3Xslope3XSMS2ORgossip3Xslope2XSMS3ORgossip3Xslope3XSMS3121","(Trusted Info Hubs, Slopes (All), SMS (All))",0.333868934511571,0.697050974529711,121,"1 16 49 64",1
"POOLED_Xslope3XSMS2ORXslope3XSMS3122","(No Seeds, High Slopes, SMS (All))",2.58403496869704,0.0800431938203557,122,"1 16 49 64",1
"POOLED_trusted0Xslope3XSMS2ORtrusted0Xslope3XSMS3122","(Trusted Seeds, High Slope, SMS (All))",4.13539147244074,0.0106354747848726,122,"1 16 49 64",1
"POOLED_gossip2Xslope2XSMS2ORgossip2Xslope3XSMS2ORgossip2Xslope2XSMS3ORgossip2Xslope3XSMS3122","(Info Hubs, Slopes (All), SMS (All))",4.74580683667799,0.000582949884141069,122,"1 16 49 64",1
"POOLED_gossip3Xslope2XSMS2ORgossip3Xslope3XSMS2ORgossip3Xslope2XSMS3ORgossip3Xslope3XSMS3122","(Trusted Info Hubs, Slopes (All), SMS (All))",-0.374272733195271,0.568044714332806,122,"1 16 49 64",1
"POOLED_Xslope3XSMS2ORXslope3XSMS3123","(No Seeds, High Slopes, SMS (All))",3.31247324656427,0.159023528616745,123,"1 16 49 64",1
"POOLED_trusted0Xslope3XSMS2ORtrusted0Xslope3XSMS3123","(Trusted Seeds, High Slope, SMS (All))",1.54987355854974,0.192746124387756,123,"1 16 49 64",1
"POOLED_gossip2Xslope2XSMS2ORgossip2Xslope3XSMS2ORgossip2Xslope2XSMS3ORgossip2Xslope3XSMS3123","(Info Hubs, Slopes (All), SMS (All))",3.77401886620993,0.00302426834567504,123,"1 16 49 64",1
"POOLED_gossip3Xslope2XSMS2ORgossip3Xslope3XSMS2ORgossip3Xslope2XSMS3ORgossip3Xslope3XSMS3123","(Trusted Info Hubs, Slopes (All), SMS (All))",-0.150558423615113,0.884829833586863,123,"1 16 49 64",1
"POOLED_Xslope3XSMS2ORXslope3XSMS3124","(No Seeds, High Slopes, SMS (All))",2.39250611217745,0.110573834775485,124,"1 16 49 64",1
"POOLED_trusted0Xslope3XSMS2ORtrusted0Xslope3XSMS3124","(Trusted Seeds, High Slope, SMS (All))",3.56381404812176,0.017596375289089,124,"1 16 49 64",1
"POOLED_gossip2Xslope2XSMS2ORgossip2Xslope3XSMS2ORgossip2Xslope2XSMS3ORgossip2Xslope3XSMS3124","(Info Hubs, Slopes (All), SMS (All))",3.8933638278358,0.000348701839554043,124,"1 16 49 64",1
"POOLED_gossip3Xslope2XSMS2ORgossip3Xslope3XSMS2ORgossip3Xslope2XSMS3ORgossip3Xslope3XSMS3124","(Trusted Info Hubs, Slopes (All), SMS (All))",-0.996076875156821,0.136565977941094,124,"1 16 49 64",1
"POOLED_Xslope3XSMS2ORXslope3XSMS3125","(No Seeds, High Slopes, SMS (All))",1.65670051314777,0.255462771332315,125,"1 16 49 64",1
"POOLED_trusted0Xslope3XSMS2ORtrusted0Xslope3XSMS3125","(Trusted Seeds, High Slope, SMS (All))",3.28776400600441,0.0189728770309103,125,"1 16 49 64",1
"POOLED_gossip2Xslope2XSMS2ORgossip2Xslope3XSMS2ORgossip2Xslope2XSMS3ORgossip2Xslope3XSMS3125","(Info Hubs, Slopes (All), SMS (All))",2.94223624805621,0.0094258492876497,125,"1 16 49 64",1
"POOLED_gossip3Xslope2XSMS2ORgossip3Xslope3XSMS2ORgossip3Xslope2XSMS3ORgossip3Xslope3XSMS3125","(Trusted Info Hubs, Slopes (All), SMS (All))",-0.379345003131006,0.629681008404672,125,"1 16 49 64",1
"POOLED_Xslope3XSMS2ORXslope3XSMS3126","(No Seeds, High Slopes, SMS (All))",1.80522270676214,0.3045556608262,126,"1 16 49 64",1
"POOLED_trusted0Xslope3XSMS2ORtrusted0Xslope3XSMS3126","(Trusted Seeds, High Slope, SMS (All))",2.81707255374854,0.0363022134404069,126,"1 16 49 64",1
"POOLED_gossip2Xslope2XSMS2ORgossip2Xslope3XSMS2ORgossip2Xslope2XSMS3ORgossip2Xslope3XSMS3126","(Info Hubs, Slopes (All), SMS (All))",3.23281401222372,0.0018241731681478,126,"1 16 49 64",1
"POOLED_gossip3Xslope2XSMS2ORgossip3Xslope3XSMS2ORgossip3Xslope2XSMS3ORgossip3Xslope3XSMS3126","(Trusted Info Hubs, Slopes (All), SMS (All))",-0.245515522082624,0.774517920952263,126,"1 16 49 64",1
"POOLED_Xslope3XSMS2ORXslope3XSMS3127","(No Seeds, High Slopes, SMS (All))",3.02831820181013,0.0836708943869894,127,"1 16 49 64",1
"POOLED_trusted0Xslope3XSMS2ORtrusted0Xslope3XSMS3127","(Trusted Seeds, High Slope, SMS (All))",2.37579335726436,0.0859860609230427,127,"1 16 49 64",1
"POOLED_gossip2Xslope2XSMS2ORgossip2Xslope3XSMS2ORgossip2Xslope2XSMS3ORgossip2Xslope3XSMS3127","(Info Hubs, Slopes (All), SMS (All))",4.74660990788529,0.000803498739984505,127,"1 16 49 64",1
"POOLED_gossip3Xslope2XSMS2ORgossip3Xslope3XSMS2ORgossip3Xslope2XSMS3ORgossip3Xslope3XSMS3127","(Trusted Info Hubs, Slopes (All), SMS (All))",-0.112278428247679,0.895916940169686,127,"1 16 49 64",1
"POOLED_Xslope3XSMS2ORXslope3XSMS3128","(No Seeds, High Slopes, SMS (All))",3.37639693333131,0.219075226090916,128,"1 16 49 64",1
"POOLED_trusted0Xslope3XSMS2ORtrusted0Xslope3XSMS3128","(Trusted Seeds, High Slope, SMS (All))",4.42893816201396,0.00113602183797919,128,"1 16 49 64",1
"POOLED_gossip2Xslope2XSMS2ORgossip2Xslope3XSMS2ORgossip2Xslope2XSMS3ORgossip2Xslope3XSMS3128","(Info Hubs, Slopes (All), SMS (All))",3.37477270826647,0.00577298048221429,128,"1 16 49 64",1
"POOLED_gossip3Xslope2XSMS2ORgossip3Xslope3XSMS2ORgossip3Xslope2XSMS3ORgossip3Xslope3XSMS3128","(Trusted Info Hubs, Slopes (All), SMS (All))",-0.423210895486145,0.58421949724884,128,"1 16 49 64",1
"POOLED_Xslope3XSMS2ORXslope3XSMS3129","(No Seeds, High Slopes, SMS (All))",1.81418509858677,0.311800556986953,129,"1 16 49 64",1
"POOLED_trusted0Xslope3XSMS2ORtrusted0Xslope3XSMS3129","(Trusted Seeds, High Slope, SMS (All))",3.09824575196872,0.0154790364186666,129,"1 16 49 64",1
"POOLED_gossip2Xslope2XSMS2ORgossip2Xslope3XSMS2ORgossip2Xslope2XSMS3ORgossip2Xslope3XSMS3129","(Info Hubs, Slopes (All), SMS (All))",3.40748537037712,0.0253317024704866,129,"1 16 49 64",1
"POOLED_gossip3Xslope2XSMS2ORgossip3Xslope3XSMS2ORgossip3Xslope2XSMS3ORgossip3Xslope3XSMS3129","(Trusted Info Hubs, Slopes (All), SMS (All))",-0.0490223714193448,0.954774471450417,129,"1 16 49 64",1
"POOLED_Xslope3XSMS2ORXslope3XSMS3130","(No Seeds, High Slopes, SMS (All))",2.81940222042322,0.100410890033383,130,"1 16 49 64",1
"POOLED_trusted0Xslope3XSMS2ORtrusted0Xslope3XSMS3130","(Trusted Seeds, High Slope, SMS (All))",3.16511593315692,0.0112111362111868,130,"1 16 49 64",1
"POOLED_gossip2Xslope2XSMS2ORgossip2Xslope3XSMS2ORgossip2Xslope2XSMS3ORgossip2Xslope3XSMS3130","(Info Hubs, Slopes (All), SMS (All))",4.25913863062692,0.00118607891213011,130,"1 16 49 64",1
"POOLED_gossip3Xslope2XSMS2ORgossip3Xslope3XSMS2ORgossip3Xslope2XSMS3ORgossip3Xslope3XSMS3130","(Trusted Info Hubs, Slopes (All), SMS (All))",-0.0272927196319309,0.97325568102234,130,"1 16 49 64",1
"POOLED_Xslope3XSMS2ORXslope3XSMS3131","(No Seeds, High Slopes, SMS (All))",3.53813521811006,0.109688247885425,131,"1 16 49 64",1
"POOLED_trusted0Xslope3XSMS2ORtrusted0Xslope3XSMS3131","(Trusted Seeds, High Slope, SMS (All))",2.35904456774379,0.10869438613138,131,"1 16 49 64",1
"POOLED_gossip2Xslope2XSMS2ORgossip2Xslope3XSMS2ORgossip2Xslope2XSMS3ORgossip2Xslope3XSMS3131","(Info Hubs, Slopes (All), SMS (All))",3.64179239576354,0.00266529701813615,131,"1 16 49 64",1
"POOLED_gossip3Xslope2XSMS2ORgossip3Xslope3XSMS2ORgossip3Xslope2XSMS3ORgossip3Xslope3XSMS3131","(Trusted Info Hubs, Slopes (All), SMS (All))",-0.0444591599505673,0.957754648137345,131,"1 16 49 64",1
"POOLED_Xslope3XSMS2ORXslope3XSMS3132","(No Seeds, High Slopes, SMS (All))",3.14513811008837,0.0658699153997508,132,"1 16 49 64",1
"POOLED_trusted0Xslope3XSMS2ORtrusted0Xslope3XSMS3132","(Trusted Seeds, High Slope, SMS (All))",3.63773949783427,0.001234197322319,132,"1 16 49 64",1
"POOLED_gossip2Xslope2XSMS2ORgossip2Xslope3XSMS2ORgossip2Xslope2XSMS3ORgossip2Xslope3XSMS3132","(Info Hubs, Slopes (All), SMS (All))",4.54796681237515,0.00160616069727923,132,"1 16 49 64",1
"POOLED_gossip3Xslope2XSMS2ORgossip3Xslope3XSMS2ORgossip3Xslope2XSMS3ORgossip3Xslope3XSMS3132","(Trusted Info Hubs, Slopes (All), SMS (All))",-0.157748962694873,0.822905478912805,132,"1 16 49 64",1
"POOLED_Xslope3XSMS2ORXslope3XSMS3133","(No Seeds, High Slopes, SMS (All))",2.79591444739954,0.0579137585750817,133,"1 16 49 64",1
"POOLED_trusted0Xslope3XSMS2ORtrusted0Xslope3XSMS3133","(Trusted Seeds, High Slope, SMS (All))",3.30342816590434,0.00663573241058168,133,"1 16 49 64",1
"POOLED_gossip2Xslope2XSMS2ORgossip2Xslope3XSMS2ORgossip2Xslope2XSMS3ORgossip2Xslope3XSMS3133","(Info Hubs, Slopes (All), SMS (All))",3.26021264930435,0.0120632218228883,133,"1 16 49 64",1
"POOLED_gossip3Xslope2XSMS2ORgossip3Xslope3XSMS2ORgossip3Xslope2XSMS3ORgossip3Xslope3XSMS3133","(Trusted Info Hubs, Slopes (All), SMS (All))",-0.687799642977199,0.40565176752339,133,"1 16 49 64",1
"POOLED_Xslope3XSMS2ORXslope3XSMS3134","(No Seeds, High Slopes, SMS (All))",3.31861585316722,0.207286886065605,134,"1 16 49 64",1
